,Label,text
57,bodo,"Ity hira ity no hamangiako anao any,
Dia hilazako hoe, hoe fitiavako madio.
Izao ihany aho dia hanambatra ny hery.
Ireny no efa vita ka tsy tiako ho very.

Tsy miova aho, (tsy miova)
tsy miova intsony aho. (tsy miova intsony)
Fa tena tia, (Fa efa tia)
Tena tia anao. (Tena tia anao)

Esory hatreo izay mampiahiahy, hm hmm
Ny fitiavako anao dia ataovy am-panahy.
Mandrakotra fotoana tsy ravan'ny taona
Tsy norefesina ho ampirafesina.

Tsy miova aho, (tsy miova)
tsy miova intsony. (tsy miova intsony)
Fa tena tia, (Fa efa tia)
Tena tia anao. (Tena tia anao)


Fitia mampitony.
Tsy mandray ny hafa intsony
Fitia tena feno
Mamerovero.
Fitia mitafy
Ka tsy hisy ny hanampy
Fitia mahay miampita
Tsy mety simba.

Tsy miova aho!

Fitia mampitony
Tsy mandray ny hafa intsony
Fitia tena feno
Mamerovero
Fitia mitafy
Ka tsy hisy ny hanampy
Fitia mahay miampita
Tsy mety ho simba

Tsy miova aho, (tsy miova)
tsy miova intsony aho. (tsy miova intsony)
Fa tena tia, (Fa efa tia)
Tena tia anao. (Tena tia anao)

Tsy miova aho, (tsy miova)
tsy miova intsony. (tsy miova intsony)
Fa efa tia, (Fa efa tia)
Efa tia anao. (Tena tia anao)        --------"
58,bodo,"Satriko tsy hilentika iny masoandro iny
Fa sompatra ny alina
Satriko ho mavana irony ahi-maitso
Fa tonga ny ririnina
Satriko tsy ho levona ny afo nanafana
Fa lasana lavenona
Satriko tsy hisaraka ny tana- mifandray
Fa sendra tadio sy orana maventy
Tora- defona mafonja 
Ka nilofika tsy fidiny
Tsy iriko, tsy iriko ny handratra
Fanahy ankiroa mifangoa
Fa tendrin’ny ao ambony
Izay no fiononako
Sy vali-tonom-bavako
Raha ho lasa ianao anefa ny foko mitahiry
Ilay nofy mamy teo
Fa izay no sisa heriko
Ahafahako milanja ilay alahelom-poko        --------"
59,bodo,"Mba ambarao mazava aminay ry Ray
Fa mbola misy zavatra tsy takatray
Ny tsy hamalianao ireo vavakay
Hatramin’izao ka hatramin’izay
Fa mbola feno fahotana ve izahay
Ka mbola tsy voavelanao ny helokay
Na dia miantso anao isan’andro aza izahay
Dia ny omaly tsy miova ny fiainanay

Tsy ho kivy anie aho miantso Anao 
Ray Malala ô
Hiantso Anao foana ity zanaka adala
Efa ela anie aho no mba te hiala
Amin’ny fiainanay toa kidaladala
Raha sitrakao ry Tompo omeo ahy ny hery
Hiatrehako ny ampitso ho avy mistery
Tariho làlana aho mba tsy ho very
Fa malemy sy osa feno fery

Mba iza moa ry Ray no hitarainako
Afa tsy Ianao izay nanao ny fiainako
Raha mitady hamolaka ny zava-manjo
Ianao ihany no andry iankinako
Ialako tsiny re ry Tompo Aminao
Na dia efa kivy tsy te hihaino ahy aza Ianao
Indro aho ry Tompo raiso fa adidinao
Efa trotraka miangavy mitalaho

Nangoniko ny heriko tato anaty
Hanazava ny finoako  mba tsy ho faty
Efa hatry ny ela anie aho no efa nino
Fa ny Raiko ambony tsy manadino
Ifonako ny ditra sy ny hadalàna
Tsy ataoko intsony ny handika lalàna
Indro ny tenako atolotro Anao
Inty aho ry Tompo ho irakao, irakao        --------"
60,bodo,"Moa va ianao ilay nandondona teo iny
Tsy novohaiko fa natahotra aho, aza tsiny
Ny andro koa moa efa maizina tamin’iny
Ny orana mijojo, rivotra nifofo
Naleoko tsy namaly

Menamenatra  ery aho ny omalin’iny
Ianao ilay nikopaka ahy, nefa izaho tsy nivily
Rehefa tsinjoko ianao fa nanaraka ahy
Nodiako tsy jerena
Nefa aho manantena
Fa mbola hihaona indray

Ka dia inona ary izato anton’ny dia
Aza misalasala fa avia
Mino aho fa hiandry valin’ny fitia
Matoa ianao velom-pitsikiana

Izaho akory tsy miavona sanatria
Nefa tsy tsipolitra manara-dia
Eto imasonao aho no milaza
Ho doria ny ahy fa tsy fitiavan-jaza


Mpihira : bodo
Tonony : bodo
Feony : bodo        --------"
61,bodo,"Singan'olona toa very izany izaho
 Ravinkazo tafasaraka aman-taho 
Tapak'ahitr(a) entin-driaka ka indrisy
 Izay mba toera-nitodiana toa tsy misy

Zana-borona nanintan'elatra aho 
Raiki-tahotry ny orambe mitraho 
Tsy mba zatra ny fanala an-keniheny
 Ka maniry ny homban'ny ela-dreny

Manantena sady miandry fatratra aho 
Ka ny taratrao ry volana hapariaho
 Dia vimbino izany alahelo izany 
Fa ianao no tazana eto tsinjo any

Ombimanga diso ala mantsy aho 
Manin-kavana tsy foy ka mitalaho 
Any ambadika atsimon'iny bainga
 Izay milaza tsy hisento re mandainga

Singan'olona toa very izany izaho 
Sady tolan(ny manjo ka hivavao 
O ry Zoky,O ry Zandry hany fara Irario mba ho tafita soamantsara

O ry kintana ombay manatrika aho
 Mila tsy ho very dia ka iresaho Ianareo no solon-kava-mahatratra
 Izarako izay mba zavatra mihatra

Dia veloma sy masina indrindra ho'aho 
Ny fiarovan'ny Tsitoha no angatao
 Izany sandriny mahery tsy hiala 
Fa hivimbina ny dian'ny malala        --------"
62,bodo,"Singan'olona toa very izany izaho
Ravinkazo tafasaraka aman-taho
Tapak'ahitr(a) entin-driaka ka indrisy
 Izay mba toera-nitodiana toa tsy misy

   Zana-borona nanintsan'elatra aho
Raiki-tahotry ny orambe mitraho
Tsy mba zatra ny fanala an-keniheny
Ka maniry ny homban'ny ela-dreny

   Manantena sady miandry fatratra aho
Ka ny taratrao ry volana hapariaho
Dia vimbino izany alahelo izanyFa ianao no tazana eto tsinjo any

   Ombimanga diso ala mantsy aho
Manin-kavana tsy foy ka mitalaho
Any ambadika atsimon'iny bainga 
Izay milaza tsy hisento re mandainga

   Singan'olona toa very izany izaho
Sady tolan(ny manjo ka hivavao
O ry Zoky,O ry Zandry hany fara
Irario mba ho tafita soamantsara

   O ry kintana ombay manatrika aho
Mila tsy ho very dia ka iresaho
Ianareo no solon-kava-mahatratra
Izarako izay mba zavatra mihatra

   Dia veloma sy masina indrindra ho'aho
Ny fiarovan'ny Tsitoha no angatao
Izany sandriny mahery tsy hiala
Fa hivimbina ny dian'ny malala 

Elisa Fredda        --------"
63,bodo,"Niova indray izao ny fiainako
Tsy roa intsony toy ny teo aloha
Fa  niampy iray izay tena efa niriako
Efa ela izy no nofisiko
Efa ela izay no nofisiko
Fa mamy ery fa silaky ny  aina
Kokokoloina fa tena lalaina
Ary handaniako herim-po sy herin-tsaina
Tsy ataoko mampitaraina
Tsy ataoko mampitaraina
Ny ditra kely sy ny tomany
Ny hantahantany ho satriko ihany
Ankalozaiko dia omeko fitia 
Hilalaovako an-dry
Ary omeko tambitamby mandrakizay
Avelao ho azy 
ny ezaka hatrizay
Fa na mafy aza izany
Ho zakaiko fa ho anay
Zanako, zanako
Sitrapoko avelako avokoa
Fa izay rehetra atao dia ho an’ilay sombinaiko


Mpihira : bodo
Tonony : bodo
Feony : dôsa        --------"
64,poopy,"Sendra nandalo anie aho tamin’izay
Nivezivezy fa tokana iray
Tampoka teo reko avy any aminao
Hazavana hafanana hatsarana
Sendra nandalo ianao tamin’izay
Nifanojo ny masotsika
Nientana iray ny fo sy fanahy
Ka tsarako tsy afaka an-doha

Tsy nisy nanampo izaho sy ianao
Fa hifanojo dia ho eto izao
Vonona ny hiaraka fa tia
Ka ny faniriana ho doria

Tonga tsy nantsoina avy ao anatiko ao
Nisy hery iray fitiavako anao
Sitraky ny ray fa ho antsika amin’izay
Ny hitambatra olon’iray
Reko fa nanohina ilay antsonao
Ny bitsika manginan’ny foko
Tsy haiko nolavina fa hery iray
Izay nandresy ireo ahiahy.        --------"
65,poopy,"Tsy nisy jamba noho izay
Minia tsy mahita iray
Fa hadalana ny kilemany

Izaho nitsapatsapa pahina
Ninia nikipy taminao
Takon’ny aloka tokoa

Tsia, tsy hanindroa tsy hamerina
Satria efa mahiratra
Mivoady aminao fa hiova
Aza hamafisiana ny fo 
Aza foinao fa mila anao

Nitompo teny fantatra aho 
Ho manana ny marina 
Hay adalana ny fiheverako

Fa toa sangy ratsy ity natao
Nanifika ny tananao
Nefa tsy  mahatokana

Aza dia tsarovana 
Ny ora sy andro lasana izay mangidy
Sy mafy indrindra 
Mba avelao hivalona any.
   (1996)        --------"
66,poopy,"Heeyy ! hisy fotoana ahatsiarovanao
Ilay fitianavana, nomeko anao
Heeyy ! hisy fotoana ho tsapanao,
Izany atao hoe tia
Fantatro aho fa tsy lafatra
Toa mbola lavitra, izay andrasanao
Satria, aho tia, niezaka aho anao izay tia anao
Saingy efa lany ela nga ny mamy tany
Ny mangidy no navelanao ho ahy
Sa tsy foinao ho anjarako izany mamy izany
Ka naleonao aho nitomany

Tsy nanenenako ny nitia anao
Afa-po aho, nanome ho anao,(ho anao)
Fa mbola hisy tena ahatsiarovanao ilay fitia
Ilay tena tia …
(Mandehana tsy amin’ ahiahy)
(Faniriana fa tsy nety ny ahy)
(Mandehana tsy amin’ ahiahy)
(Ampy ho ahy izay nomeko anao)
(Fa ny aty anataneraka)
(Antenaiko mbola ho tsapanao)
(Ka ho tsara no ahatsiarovana ho ahy)

Ary amin’izay fotoana ho avy iray izay
Mety ahatsiaro ianao
Hisy tsikitsiky iray malefaka eo imolotrao
Ka ho tsapanao ilay fitia

Tsy nanenenako ny nitia anao
Afa-po aho, nanome ho anao,(ho anao)
Fa mbola hisy tena ahatsiarovanao ilay fitia
Ilay tena tia …

Tsy nanenenako ny nitia anao
Afa-po aho, nanome ho anao,(ho anao)
Fa mbola hisy tena ahatsiarovanao ilay fitia
Ilay tena tia …

(Mandehana tsy amin’ ahiahy)
(Faniriana fa tsy nety ny ahy)
(Mandehana tsy amin’ ahiahy)
(Ampy ho ahy izay nomeko anao)
(Fa ny aty anatanteraka)
(Antenaiko mbola ho tsapanao)
(Ka ho tsara no ahatsiarovana ho ahy)

Ary amin’izay fotoana ho avy iray izay
Mety ahatsiaro ianao
Hisy tsikitsiky iray malefaka eo imolotrao
Ka ho tsapanao ilay fitia

Tsy nanenenako ny nitia anao
Afa-po aho, nanome ho anao,(ho anao)
Fa mbola hisy tena ahatsiarovanao ilay fitia
Ilay tena tia …

Tsy nanenenako ny nitia anao
Afa-po aho, nanome ho anao,(ho anao)
Fa mbola hisy tena ahatsiarovanao ilay fitia
Ilay tena tia …

Tsy nanenenako ny nitia anao
…….
Fa mbola hisy tena ahatsiarovanao ….        --------"
67,poopy,"Raha handeha ianao izao
Ka ilaozanao eto aho
Raha avelanao irery
Dia hangina aho tsy hiteny
Ka ny ho avy hatrehiko
Raha tsy ho eo intsony ianao
Ambom-po no asehoko
Amin’izay tsy ho fantatrao
Tsy hitamby aminao
Na mangidy aza izany
Mainka mantsy ho fantatrao
Ka izaho tsy hitomany
Ka ny hoaviko eny indrisy
Efa nopotehinao
Ho saronako ilay tsiky
Amin’izay tsy ho fantatrao

Tsy hataoko ho fantatrao
Ny ratra am-poko ao
Sao araraotinao hampijaliana ahy indray
Hataoko ho toy ny hoe
Tsy tiako intsony ianao
Hiala aminao aho sy hanadino anao

Raha ho faty ny fitia
Ka handainga ny masonao
Hamitaka ahy ny fonao 
Ho an’olon-kafa indray
Amin’izay ny hoaviko
Mety ho maizina amiko
Nefa hitsiky ihany aho
Amin’izay tsy ho fantatrao.        --------"
68,poopy,"REF:Mbola ho tia ve ny foko,raha tsy ho eo intsony ianao
       Tsy hitako ho sainina akory hitia olon-kafa fa tsy ianao
       Hiova sy mbola hanavao fitiavana tsy ho anao
       K’aleoko izaho no ho foana toy izay ianao,ianao

Izay rehetra naleha niarahana taminao
Mbola hiverenako ve ho an’olon-kafa indray
Sao lahy ahatsiahy mafy anao aho ka hampahory ahy
Ka ho maina fa hangahiahy aho (2)aky

Mbola ho vitako ve ny hilaza tsy aminao
Fitiavana be dia be noheveriko ho anao
Sao lany andro ampitaha aho ka hanahirana
Ka ho maina fa hangahiahy aho

REF:...

Hangitakitaka ve ny doboky ny foko
Hijaly kely ihany koa ve ny aty fanahiko
Sao olon-kafa tsy ianao no ho eo anilako
Manahy aho,manahy,manahy mafy aho aky
Tena mbola manahy,fa hangahiahy satria
Ho haiko ve ny hanadino anao

REF:...        --------"
69,poopy,"Mbola ho tia ve ny foko raha tsy ho eo intsony ianao ?
Tsy hitako ho sainina akory ny hitia olon-kafa fa tsy ianao
Hiova sy mbola hanavao, fitiavana tsy ho anao
Ka aleoko izaho no ho foana toy izay ianao, ianao

Izay rehetra naleha niarahana taminao
Mbola hiverenako ve ho an’olon-kafa indray ?
Sao lahy ahatsiahy mafy anao ka ampahory ahy ?
Ka ho maina, hangahiahy aho
Ka ho maina, hangahiahy aho akia

Mbola hovitako ve ny hilaza tsy aminao 
Fitiavana be dia be noheveriko ho anao ?
Sao lany andro ampitahy aho ka hanahirana ahy
Ka ho maina, hangahiahy aho

Mbola ho tia ve ny foko raha tsy ho eo intsony ianao ?
Tsy hitako ho sainina akory ny hitia olon-kafa fa tsy ianao
Hiova sy mbola hanavao, fitiavana tsy ho anao
Ka aleoko izaho no ho foana toy izay ianao, ianao

Hangitakitaka ve ny doboky ny fo ?
Hijaly kely ihany koa ve ny ati-fanahiko ?
Raha olon-kafa tsy ianao no ho eo anilako
Manahy aho, manahy, manahy mafy aho akia
Tena mbola manahy, fa hangahiahy satria
Ho aiko ve ny anadino anao ?

Mbola ho tia ve ny foko raha tsy ho eo intsony ianao ?
Tsy hitako ho sainina akory ny hitia olon-kafa fa tsy ianao
Hiova sy mbola hanavao, fitiavana tsy ho anao
Ka aleoko izaho no ho foana toy izay ianao, ianao

Ka aleoko izaho no ho foana toy izay ianao, ianao        --------"
70,poopy,Aleo mangina ihany aloha        --------
71,poopy,"Mifampiantsoantso i Koto sy i Bozy
Andeha hiverina hampody indray ny omby
Ny hazavana lasa nitsipozipozy
Mamindra mailaka hamonjy indray ny toby

Làlana lavitra
Mankany ambanivohitra
Ny rivotra iainana
Madio mamelon""aina

Ny sasany efa indreo mamindro amoron’afo
Tsy misy trano moa ka lanitra no tafo
Ny ankamantatra sy ny anganoangano
Ifandimbiasana hanalana hamohamo.

Fa izay rehetra velon’aina
Mbola misy antenaina

http://www.multimania.com/schmilblik/malagasyrainb.html        --------"
72,poopy,"Ampianaro aho Tompo mba 
Ho haiko ny mitondra ilay 
fitiavana ato am-poko mba
Ho ravaka diamondra
Toroy aho ry Raiko
Ilay fitiavana anatiko
Tsy ahavery ahy
Fa atolotro ho fanatitro

Homeo ahy ny fandeferana
Handreseko ny ambom-po
Toroy ny faharetana
Handrandrako valisoa
Homeo ahy ny fahendrena 
Sy ny fiharovan-tena
Ho mendrika tokoa re
Ny fitiavanao

Toroy aho hahay hitia
Ampio mba ho mendrika
Tahio aho aharitra ho doria
F’aza avelanao ho rendrika

Ny fitia avy aminao
Fa faniriana hiany ny ahy
Hapetrako eo an-tananao
Ny foko mino tsy manahy        --------"
73,poopy,"Tsy miova aho,
Mbola tia anao,
Tokana ihany ny ao anatin’ny foko
Hatramin’izay nahalalako anao,
Dia efa lasanao aho.

Tsy niova aho,
Mbola tena tia,
Manaiky anao
Ho doria doria, 
Ka izay fankampanahy
Tsy hampihontsona ahy
Satria ….

Ampy ho ahy ianao
Tena feno aho misy anao,
Tsi’sy miafina aminao
Ny momba ahy,
Ny aminao koa dia fantatro.

Ampy ho ahy ianao,
Tena feno aho misy anao,
Ampy ahy izay foinao omena ahy
Satria vokatry ny fitia.

Mihamatotra ny fiarahantsika,
Mifamatotra ny fitiavantsika,
Mifampitsinjo, mifanaja koa
Satria, izany no tena fitia.

Tsy mifankafoy, mifanohana hatrany,
Mifampahery raha sendra tomany,
Izay hampiadana ny fanahy sy ny fo
Dia ho tanterahintsika.

Ampy ho ahy ianao,
Feno aho misy anao,
Ampy ho ahy ianao,
Tsy atakaloko ianao.

Ampy ho ahy ianao,
Feno aho misy anao,
Ampy ho ahy ianao,
Tsy atakaloko ianao.

Ampy ho ahy ianao,
Feno aho misy anao,
Ampy ho ahy ianao,
Tsy atakaloko ianao.        --------"
74,poopy,"ANDAO HANDIHY

Falifaly ny aty
Falifaly tokoa
Ireo tanora mandihy
Fenofeno ny fo
Ravoravo izay tsy izy
Jejojeo sy sahy
Na lehibe na ankizy
Ireo izay tia manaraha

Hasakasakareo izay efa leo
Ny tsy hampiseho 
ny hafaliana ao am-ponareo
Ilay fo tanora entinay
Tsy ho avelanay
Hangatsiaka sy hangahiahy

POOPY        --------"
75,poopy,"Andro hafa noho ireo efa niainanao
Ilay fotoana iavian’ny Mpamonjy ety
HO sahy hiandrandra hibanjina ny lanitra
Sa hiondrika hiery ilay fijeriny ?

Ireo famantarana efa tsapanao ve ?
Manambara tokoa fa ho avy izy izao
Avelao izay rehetra misakana anao
Tsy hahavonona anao anio

Fiv (in-2)
Saino re raha mandre ireo teny manambara hoe
Efa akaiky izy izao
Miomana ianao
Mendrika ve ny toetranao ?        --------"
76,poopy,"Efa hitanao miharihary izao
Ny tsy mety ataonao
Aza mamorona indray
     Tsapako eto fa
     ’Reo toky izay nataonao
     Ts’isy lanja taminao
     Vazivazy ka natao


Koa andeha ianao
Zory izao ny dia
Izaho tsy hoe hifikitra aminao
Avelao aho rehefa tsy tianao
Tsy ho lany andro eto aminao


     Ambarao raha toa 
     Tsy tia intsony ianao
     Hanamboarako ity fo
     Mba tsy halahelo anao
         Any an-kafa indray 
         Mandehana mamitaka
         F’efa reraka aho izao
         Leon’ny hitsakitsakao

Tsofi-drano ianao
Hanao ’zay tianao
Mahazoa izay irinao
La! la! la! la! ...
Mahazoa ’zay irinao

 (1988)        --------"
77,poopy,"REFRAIN:Nandalo teo toa nitady hono ianao
        Nidobodoboka ny foko injao 
        Ho to ihany ve ilay faniriako 
        Ka ho tia ahy koa ilay olona tiako
        Izany izaho toa tsy mandia tany
        Ka sady faly no toa te hitomany
        Mihovitrovitra ny anaty rehetra
        Sao ho nofy ihany izany ka misy fetra

Inona anefa no ’deha antenaiko
Mifendrofendro toa miha-kely ny aiko
Sao sanatria tsy fitiavana akory
Ty antsonao efa tsy mampatory

REF:

Nihazakazaka nitady anao
Sao tsy hiverina in-droa ny toa izao
Nisalasala toa manadala
Ahoana raha tsy tia ahy ianao
Inona ary no nitadiavanao
Tsy fombafombanao ny toy izao
sao zavatra hafa ilainao tafa


      Tsy ho any indray aho sao marin’izany
      Hahamenatra ahy ny ahita anao hitomany
      Ny tsara angamba dia aleo aho mody
      Ka manadino anao no fanafody

REF:

     Inona no hitadiavanao ahy


                                     Auteur:POOPY 
                                 Compositeur:NAIVO        --------"
78,poopy,"Nandalo teto nitady hono ianao
Nidobodoboka ny foko injao
Ho to ihany ve ilay faniriko
Ka ho tia ahy ilay olona tiako
Izany izaho toa tsy mandia tany
Ka sady faly no toa te hitomany
Mihovitrovitra ny anaty rehetra
Ssao nofy ihany izany ka misy fetra

Inona anefa no ’ndeha ho antenaiko
Mifendrofeendro toa miha- kely ny aiko
Sao sanatria tsy fitiavana akory
Ty antsonao efa tsy mampatory

Nihazaakazaka aho hitady anao
Sao tsy hiverina in-droa ny toa izao
Nisalasala toa manadala 
Ahoana raha tsy tia ahy ianao?
Inona ary no nitadiavanao
Tsy fombafombanao ny toy izao
Sao zavatra hafa ilainao tafa

Tsy ho any indray aho sao marina izany
Hahamenatra ahy ny ho hitanao hitomany
Ny tsara angamba dia aleo aho mody
Ka manadino anao no fanafody.

Inona no itadiavanao ahy.

Poopy
Compositeur : Naivo        --------"
79,poopy,"Misomaritaka ao antsinan-trano, ao e
Misy mivolana fandranitana
Mifanavazana ao atsinanan-trano, ao e
Samy sorenan’ny fandranitana

Ny honohono sy ny hetraketraka
No mahatonga ny ady hipetraka
Toa mafy loha tsy hay tenenina, ô
Samy tsy manana fandeferana
Fa mafy hatoka, mafy sofina, lahy e
Samy milaza ho fanaperana

Ny honohono sy ny hetraketraka
No mahatonga ny ady hipetraka
Misy mihevitra ho teny marina
Ho tsy azo ampianarina

Ka ny eso mpahazo anao
Tondro-molotra atao anao adinoy
Ampandrio ny fanahinao
Ka ny soa sy ny tsara re no karohy

Misomaritaka ao antsinanan-trano
Mifanavazana ao atsinanan-trano
Aza miady e! Mifankatiava e!

Ny honohono sy ny hetraketraka
No mahatonga ny ady hipetraka
Koa ndeha hajaina ny filaminana
Sy ny fahamarinana

Anay tsy miady e!
Anay mitady e
Ny mahasoa
Ny tsara koa!


http://www.multimania.com/schmilblik/malagasyrainb.html        --------"
80,poopy,"Ankizy maro milalao
Toa ravoravo tokoa
Lafatra izao fiainana izao
Ny hafaliana mameno ny fo

Mamy ny hatanaorana
Tsy foy tsy tianay hialana
Nefa mbola misy ihany
Ny mamy noho izany

Asa raha mba tsaroanao
Ireo kilalao izay fanao
Ireo tena tsara sy kanto
Raha diavolana ny andro

Diavolana ny andro
Indreo ankizy milalao
Diavolana ny andro
Inona ary no atao

Raha hiaina indray ny taloha
Ilay fahazazana hifoha
Tadidy tsara tsy ho lany
Tsaroana eto androany

Jereo anie dadabe
Voadidin’ny ankizy marobe
Mitantara angano mahavariana
Iza mihaino sondriana

http://www.multimania.com/schmilblik/ANDAOHANDIHY.html        --------"
81,poopy,"Ny tahotra ny Tompo Andriamanitra
No fiatomboam-pahendrena haharitra
Ny tenin'olonkendry dia voalanjany
Ny adala no tsy mandanja izay ambarany

izay rehetra mino an'Andriamanitra
Dia mahalala tsara izay voafaritra
Fa mila mahafantatra ny Teniny
Mba tsy ho diso lalana any

Chorus:
Fa tsy misy very izay rehetra mandeha
Amin'iny lalana mahitsy iny anie
koa dieny izao raha mbola velona tsy tara ianao
Miandry anao ny Tompo tia

Toa lasa mahavariana, mahatalanjona ery
Ny zaca-bitantsika ety an-tany ety
Fa ilay fandalovan'i Kristy tety
Zary adino, toa ny tsinotsinona ery

Nefa Izy no ilay Teny tsy mivadika
Izy no sady Toky sy Maharitra
Izy miandry anao halolo-tanana
Te handray ka hiara-dalana

Bridge:
Izy no ilay Teny tsy mivadika
Izy no Toky sy Maharitra
Izy miandry anao hiverina indray
Dieny izao dia tapao
Ho aiza moa no tianao

Auteur: Poopy
Compositeur/arrangeur: Naivo        --------"
82,poopy,"Ny tahotra ny tompo Andriamanitra
No fiantomboham-pahendrena haharitra
Ny tenin’olon-kendry dia voalanjany
Ny adala no tsy mandanja izay ambarany

Izay rehetra mino an’Andriamanitra
Dia mila mahalala tsara izay voafaritra
Fa mila mahafantatra ny teniny
Mba tsy ho diso lalana hania.

Ref: Fa tsy misy very izay rehetra mandeha
Raha @ iny lalana mahitsy iny anie
Koa dieny zao,raha mbola velona tsy tara ianao,
Miandry anao ny tompo tia.

Toa lasa mahavariana mahatalanjona ery
Ny zava-bitantsika ety an-tany ety
Fa ilay fandalovan’i Kristy tety
Toa zary adino toa ny tsinontsinona ery

Nefa, izy no ilay teny tsy mivadika
Izy no sady toky sy maharitra
Izy miandry anao hanolon-tanana
Dia handray ka hiara-dalana.

Ref....(x2)

Fa izy no teny tsy mivadika
Izy no toky sy maharitra
Izy miandry anao hiverina indray
Koa dieny zao dia tapaho
Ho aiza no tianao?

Ref...
Fa tsy misy very izay rehetra mandeha
Raha @ iny lalana mahitsy anie
Ka raha mbola velona tsy tara ianao
Miandry anao ny tompo tia

Miandry anao, ny tompo tia
Miandry anao.

POOPY        --------"
83,poopy,"DISO LALANA       

     Diso lalana aho hatramin’izay
     Nanalavitra anao
     Fa toa variana, varian’ny lavitra ny masoko
     Ka diso fijery anao
     Izaho nihevitra fa hatrizay
     Izay fananana no voninahitra rehareha
     Mampidanadana izay rehetra aleha
            Ankehitriny zay vao tsapako
            Fa diso lalana aho
             Hay saro-bidy amiko
             Noho ny rehetra ianao
             Izay rehetra nananako
             Tsy nahataitra anao
              Satria ny fanahiko
              Efa tsy sitrakao
      Diso hevitra aho nanantena
      Fa ianao hanatona ahy
      Tsy ny fanahiko eny tsy ny tenako
       No natolotro ho porofom-pitiavana anao
       Izaho nanantena hanome
       Izay rehetra nety hahasambatra anao
       Saingy’lay tadiavinao tsy ananako
                Izao toa irery aho
                Toa zary latsa ho ahy
                 Ny fananako
                 Inay anie aho
                 Nisaina toa anao
                 Tsy irery toa izao f’ anilanao      (Poopy 1993)        --------"
84,poopy,"Toa lany henatra efa tsy menatra e!
                       He izato ianao mbola mizahozaho
                       Kanefa hita anie f’efa vita hatreo
                       Raha ny momba anao fa tofoka aho
                       Toa lany fahendrena mihenahena
                       Efa tsy tiana tsy mahay mangina 
1-Ny tenanao aza tsy omenao haja
  Ka nahoana izaho no hihaino anao

2-Sao dia heverinao
  Ho very fanahy toa anao anie aho


           Reo hadalanao tsy niafina tamiko
           Nihafy ihany aho,maika ianao e!
           Nihamafy fo
           Eh!eh! Fay lany andro aho
           Niandry anao mba hiova hay moa
           Tsisy fetra ny setrasetra toa zary toetranao


           Teo hatrizay e!tsy hita izay mba vitanao
           Raha ny toky efa voky ny resakao  aho
           Eh! eh! fay ampy izay
           Tsaratsara tsy miaraka
           Avelao aho hanatsara ny fiainako sy ny ho aviko.

Auteur    : POOPY
COmpositeur: NAIVO        --------"
85,poopy,"Tsy mety afa-po raolombelona
Mandeha mampiasa loha tsy mahay mihonona
Tsy mety ho afa-po raolombelona
Mitady be kokoa noho izay an-tanana

Indro lasa mahavatra toa manao ny tsy fanao
Mba hitovy na hihoatra ny hafa
Na ny fomba ho enti-manana aza toa tsy rariny
Rehefa azo izay ilaina ampy izay

Indraindray mampanahy lasa lavitra
Mihoa-pefy ny atao mba ho toa ny tianao
Mihoava toetra tsy voafetra izany fanirianao
Ny hafa toa tsy maintsy tsindrina
Dia mamono eritreritra mihitsy moa ianao
Fa tsy maintsy hitovy amin’ny hafa
Toa adino ny rehetra tsara izay natoro anao
fa mahery izany fanirianao        --------"
86,poopy,"Toa tsy mora kay hoy ianao
Ny mitaiza manabe itony zanaka
Fiainana hafa indray no hiainana
Toa ny mianatra mandeha
Misalasala ianao
Dia mila ho kivy indraindray
Ahoana ihany ilay mba ho efa ihany ve
Ny adidinay

Izy anie tsy naniry ny ho ety
Ka rariny raha toloranao fitia
Ho vatsy ho entiny
Hanoy ny fiainany
Izy anie tsy naniry ny ho ety
Kanefa tsy maintsy hiatrika ny dia
Ka mila anao ho tia
Sy mba ho namany

Mila fiainana ampy fitia
Ampandroso tsara hatrany ny fanahiny
Toa ilainy koa indraindray
Misafidy izay aleha
Tsy mila tantana Ka mila faharetana
Tsy hay refesina
Fa tsy izay ao an-dohanao
No an-tsainy koa

Izy anie tsy naniry ny ho ety
Ka rariny raha toloranao fitia
Ho vatsy ho entiny
Hanoy ny fiainany
Izy anie tsy naniry ny ho ety
Kanefa tsy maintsy hiatrika ny dia
Ka mila anao ho tia
Sy mba ho namany

Tsy ampy raha ny hoe
Mibedibedy fotsiny
F’ilainy indrindra ianao
Hitantana sy ahatoky

Ts’isy naniry ny ho ety
Tsy ho tolorana fitia
Ho vatsy entiny
Hanoy ny fiainany
Izy anie tsy naniry ny ho ety
Kanefa tsy maintsy hiatrika ny dia
Ka mila anao ho tia
Sy mba ho namany

Tsy ampy raha ny hoe
Mibedibedy fotsiny
F’ilainy indrindra ianao
Hitantana sy ahatoky

Source: http://www.multimania.com/schmilblik/tena-nam.html#1        --------"
